,evr,mse,evcs,r2,optimal,steps
65,0.0011642887776316803,0.05762003010619893,0.20424908970960468,0.008714572567847922,14,66
66,0.0011637806513443735,0.057685140416675884,0.20541287036094905,0.008304066856332433,14,67
67,0.001158507512025767,0.0577470168701567,0.2065713778729748,0.00789938273170957,14,68
68,0.001149882240740727,0.057810738433497384,0.20772126011371553,0.00748834054211872,14,69
69,0.001146849461957739,0.057871994255247076,0.20886810957567326,0.00708847443121825,14,70
70,0.0011417614021898578,0.05793505487847076,0.2100098709778631,0.006682993068704789,14,71
71,0.0011364825821617588,0.05800049070732417,0.21114635356002487,0.006259683111972649,14,72
72,0.0011325284326155554,0.058060948649431184,0.21227888199264042,0.005856287956127772,14,73
73,0.0011291577140282796,0.05812638894427077,0.2134080397066687,0.005422764386670368,14,74
74,0.0011230443563926002,0.05819081302929403,0.2145310840630613,0.0049983298880343485,14,75
75,0.0011189269449750963,0.05825675005397557,0.21565001100803638,0.0045612209052724815,14,76
76,0.001112361736392172,0.05831689286932193,0.21676237274442856,0.004152469375883621,14,77
77,0.0011103439741961313,0.058379146741804784,0.21787271671862468,0.0037450379982741275,14,78
78,0.0011064488099700068,0.05844080421165765,0.2189791655285947,0.0033313415397894608,14,79
79,0.0011027288538828076,0.05850196600955709,0.2200818943824775,0.0029119769716274345,14,80
80,0.0011018008725013778,0.058560008213052336,0.22118369525497888,0.002508522113686913,14,81
81,0.0010954482904040957,0.05861918340596962,0.22227914354538297,0.0021089123768126307,14,82
82,0.001091927554075776,0.058682620101312574,0.22337107109945875,0.0016890976830109198,14,83
83,0.0010848084240333172,0.05874447326847923,0.22445587952349208,0.001252238435130183,14,84
84,0.0010839314887967327,0.05880310852702427,0.22553981101228882,0.0008489575131078132,14,85
85,0.0010802132246867096,0.05886127507466394,0.22662002423697553,0.0004309480856394041,14,86
86,0.0010726649546251587,0.058919212743354134,0.22769268919160068,3.969501787918437e-05,14,87
87,0.0010680390975057236,0.05898012872832255,0.2287607282891064,-0.0003896427119939199,14,88
88,0.001061850609794567,0.05903939022963769,0.22982257889890098,-0.0008067337576341511,14,89
89,0.001057699569264775,0.0590966546844106,0.23088027846816575,-0.00120757695427145,14,90
90,0.001052996135506399,0.05915899052347989,0.23193327460367216,-0.0016274957529904103,14,91
91,0.0010461675055319544,0.059216111098248446,0.23297944210920413,-0.0020264576658973106,14,92
92,0.0010443387308561305,0.059271972277152564,0.23402378084006026,-0.002427584957294035,14,93
93,0.0010380838401849617,0.05933173993366704,0.23506186468024523,-0.002842024078463039,14,94
94,0.001034099898775769,0.0593894828795043,0.236095964579021,-0.0032483762949731317,14,95
95,0.0010313659400390297,0.05944577694936169,0.23712733051906001,-0.003646610127935785,14,96
96,0.00102656063012024,0.05950165495903036,0.23815389114918026,-0.00403390497384808,14,97
97,0.0010171920893147673,0.05955884135423272,0.23917108323849504,-0.00442639145648743,14,98
98,0.0010105546708671117,0.05961420361819422,0.24018163790936214,-0.0048256781627351985,14,99
